code,name,name_en,full_name,full_name_en,code_name,district_code,center
28675,Thạnh Nhựt,Thanh Nhut,Xã Thạnh Nhựt,Thanh Nhut Commune,thanh_nhut,823,"10.34009, 106.543843"
28678,Long Vĩnh,Long Vinh,Xã Long Vĩnh,Long Vinh Commune,long_vinh,823,"10.3060693, 106.5928808"
28681,Bình Tân,Binh Tan,Xã Bình Tân,Binh Tan Commune,binh_tan,823,"10.3140476, 106.6559557"
28684,Vĩnh Hựu,Vinh Huu,Xã Vĩnh Hựu,Vinh Huu Commune,vinh_huu,823,"10.3061152, 106.574125"
28687,Long Bình,Long Binh,Xã Long Bình,Long Binh Commune,long_binh,823,"10.2971697, 106.6280131"
28690,Tân Thới,Tan Thoi,Xã Tân Thới,Tan Thoi Commune,tan_thoi,825,"10.2823871, 106.5471752"
28693,Tân Phú,Tan Phu,Xã Tân Phú,Tan Phu Commune,tan_phu,825,"10.2786893, 106.6016221"
28696,Phú Thạnh,Phu Thanh,Xã Phú Thạnh,Phu Thanh Commune,phu_thanh,825,"10.2667332, 106.6552273"
28699,Tân Thạnh,Tan Thanh,Xã Tân Thạnh,Tan Thanh Commune,tan_thanh,825,"10.2610871, 106.5942242"
28702,Tân Hòa,Tan Hoa,Thị trấn Tân Hòa,Tan Hoa Township,tan_hoa,824,"10.3176155, 106.7121653"
28705,Tăng Hoà,Tang Hoa,Xã Tăng Hoà,Tang Hoa Commune,tang_hoa,824,"10.3178492, 106.7416024"
28708,Bình Đông,Binh Dong,Xã Bình Đông,Binh Dong Commune,binh_dong,816,"10.4562277, 106.6384346"
28711,Tân Phước,Tan Phuoc,Xã Tân Phước,Tan Phuoc Commune,tan_phuoc,824,"10.4419142, 106.709437"
28714,Gia Thuận,Gia Thuan,Xã Gia Thuận,Gia Thuan Commune,gia_thuan,824,"10.4400471, 106.7237914"
28717,Bình Xuân,Binh Xuan,Xã Bình Xuân,Binh Xuan Commune,binh_xuan,816,"10.4260037, 106.6267605"
28720,Vàm Láng,Vam Lang,Thị trấn Vàm Láng,Vam Lang Township,vam_lang,824,"10.4129113, 106.7725289"
28723,Tân Tây,Tan Tay,Xã Tân Tây,Tan Tay Commune,tan_tay,824,"10.4010571, 106.7162464"
28726,Kiểng Phước,Kieng Phuoc,Xã Kiểng Phước,Kieng Phuoc Commune,kieng_phuoc,824,"10.390621, 106.7439744"
28729,Tân Trung,Tan Trung,Xã Tân Trung,Tan Trung Commune,tan_trung,816,"10.3993184, 106.6755615"
28732,Tân Đông,Tan Dong,Xã Tân Đông,Tan Dong Commune,tan_dong,824,"10.389603, 106.7092238"
28735,Bình Ân,Binh An,Xã Bình Ân,Binh An Commune,binh_an,824,"10.3576042, 106.7396311"
28738,Tân Điền,Tan Dien,Xã Tân Điền,Tan Dien Commune,tan_dien,824,"10.3557363, 106.757645"
28741,Bình Nghị,Binh Nghi,Xã Bình Nghị,Binh Nghi Commune,binh_nghi,824,"10.3354192, 106.6960817"
28744,Phước Trung,Phuoc Trung,Xã Phước Trung,Phuoc Trung Commune,phuoc_trung,824,"10.3187011, 106.7068003"
28747,Tân Thành,Tan Thanh,Xã Tân Thành,Tan Thanh Commune,tan_thanh,824,"10.2926715, 106.7767493"
28750,Phú Đông,Phu Dong,Xã Phú Đông,Phu Dong Commune,phu_dong,825,"10.2443579, 106.7006"
28753,Phú Tân,Phu Tan,Xã Phú Tân,Phu Tan Commune,phu_tan,825,"10.2327583, 106.7418035"
28756,Phú Khương,Phu Khuong,Phường Phú Khương,Phu Khuong Ward,phu_khuong,829,"10.2480331, 106.3770059"
28757,Phú Tân,Phu Tan,Phường Phú Tân,Phu Tan Ward,phu_tan,829,"10.2562438, 106.3663102"
28759,8,8,Phường 8,Ward 8,8,829,"10.2448214, 106.3734823"
28762,6,6,Phường 6,Ward 6,6,829,"10.2448214, 106.3734823"
28765,4,4,Phường 4,Ward 4,4,829,"10.2448214, 106.3734823"
28768,5,5,Phường 5,Ward 5,5,829,"10.2448214, 106.3734823"
28777,An Hội,An Hoi,Phường An Hội,An Hoi Ward,an_hoi,829,"10.2371116, 106.3764964"
28780,7,7,Phường 7,Ward 7,7,829,"10.2448214, 106.3734823"
28783,Sơn Đông,Son Dong,Xã Sơn Đông,Son Dong Commune,son_dong,829,"10.2683135, 106.3362394"
28786,Phú Hưng,Phu Hung,Xã Phú Hưng,Phu Hung Commune,phu_hung,829,"10.2528238, 106.3987825"
28789,Bình Phú,Binh Phu,Xã Bình Phú,Binh Phu Commune,binh_phu,829,"10.2370203, 106.3498536"
28792,Mỹ Thạnh An,My Thanh An,Xã Mỹ Thạnh An,My Thanh An Commune,my_thanh_an,829,"10.2282805, 106.3727358"
28795,Nhơn Thạnh,Nhon Thanh,Xã Nhơn Thạnh,Nhon Thanh Commune,nhon_thanh,829,"10.2092537, 106.3977518"
28798,Phú Nhuận,Phu Nhuan,Xã Phú Nhuận,Phu Nhuan Commune,phu_nhuan,829,"10.212203, 106.3711838"
28801,Châu Thành,Chau Thanh,Thị trấn Châu Thành,Chau Thanh Township,chau_thanh,831,"10.3013946, 106.3579602"
28804,Tân Thạch,Tan Thach,Xã Tân Thạch,Tan Thach Commune,tan_thach,831,"10.3295239, 106.3662948"
28807,Qưới Sơn,Quoi Son,Xã Qưới Sơn,Quoi Son Commune,quoi_son,831,"10.3047437, 106.400726"
28810,An Khánh,An Khanh,Xã An Khánh,An Khanh Commune,an_khanh,831,"10.3108526, 106.342257"
28813,Giao Long,Giao Long,Xã Giao Long,Giao Long Commune,giao_long,831,"10.3044266, 106.419078"
28819,Phú Túc,Phu Tuc,Xã Phú Túc,Phu Tuc Commune,phu_tuc,831,"10.308755, 106.273885"
28822,Phú Đức,Phu Duc,Xã Phú Đức,Phu Duc Commune,phu_duc,831,"10.3126285, 106.2351322"
28825,Phú An Hòa,Phu An Hoa,Xã Phú An Hòa,Phu An Hoa Commune,phu_an_hoa,831,"10.2961407, 106.3790703"
28828,An Phước,An Phuoc,Xã An Phước,An Phuoc Commune,an_phuoc,831,"10.2865869, 106.4009998"
28831,Tam Phước,Tam Phuoc,Xã Tam Phước,Tam Phuoc Commune,tam_phuoc,831,"10.2882448, 106.3549737"
28834,Thành Triệu,Thanh Trieu,Xã Thành Triệu,Thanh Trieu Commune,thanh_trieu,831,"10.294811, 106.2580247"
28837,Tường Đa,Tuong Da,Xã Tường Đa,Tuong Da Commune,tuong_da,831,"10.2967981, 106.2992374"
28840,Tân Phú,Tan Phu,Xã Tân Phú,Tan Phu Commune,tan_phu,831,"10.2896905, 106.2023504"
28843,Quới Thành,Quoi Thanh,Xã Quới Thành,Quoi Thanh Commune,quoi_thanh,831,"10.2892371, 106.2322945"
28846,Phước Thạnh,Phuoc Thanh,Xã Phước Thạnh,Phuoc Thanh Commune,phuoc_thanh,831,"10.278979, 106.3913882"
28849,An Hóa,An Hoa,Xã An Hóa,An Hoa Commune,an_hoa,831,"10.2762205, 106.4392593"
28852,Tiên Long,Tien Long,Xã Tiên Long,Tien Long Commune,tien_long,831,"10.2646819, 106.2177193"
28855,An Hiệp,An Hiep,Xã An Hiệp,An Hiep Commune,an_hiep,831,"10.2768963, 106.2881167"
28858,Hữu Định,Huu Dinh,Xã Hữu Định,Huu Dinh Commune,huu_dinh,831,"10.2701386, 106.3885268"
28861,Tiên Thủy,Tien Thuy,Thị trấn Tiên Thủy,Tien Thuy Township,tien_thuy,831,"10.262729, 106.23951"
28864,Sơn Hòa,Son Hoa,Xã Sơn Hòa,Son Hoa Commune,son_hoa,831,"10.2574394, 106.3154854"
28870,Chợ Lách,Cho Lach,Thị trấn Chợ Lách,Cho Lach Township,cho_lach,832,"10.2605519, 106.1210175"
28873,Phú Phụng,Phu Phung,Xã Phú Phụng,Phu Phung Commune,phu_phung,832,"10.2762052, 106.0498478"
28876,Sơn Định,Son Dinh,Xã Sơn Định,Son Dinh Commune,son_dinh,832,"10.2628767, 106.1082741"
28879,Vĩnh Bình,Vinh Binh,Xã Vĩnh Bình,Vinh Binh Commune,vinh_binh,832,"10.2692219, 106.0798912"
28882,Hòa Nghĩa,Hoa Nghia,Xã Hòa Nghĩa,Hoa Nghia Commune,hoa_nghia,832,"10.250102, 106.145268"
28885,Long Thới,Long Thoi,Xã Long Thới,Long Thoi Commune,long_thoi,832,"10.2332071, 106.1864739"
28888,Phú Sơn,Phu Son,Xã Phú Sơn,Phu Son Commune,phu_son,832,"10.2303427, 106.2281961"
28889,Phú Mỹ,Phu My,Xã Phú Mỹ,Phu My Commune,phu_my,838,"10.2336822, 106.2578696"
28891,Tân Thiềng,Tan Thieng,Xã Tân Thiềng,Tan Thieng Commune,tan_thieng,832,"10.1959684, 106.1805171"
28894,Vĩnh Thành,Vinh Thanh,Xã Vĩnh Thành,Vinh Thanh Commune,vinh_thanh,832,"10.2013439, 106.2151715"
28897,Vĩnh Hòa,Vinh Hoa,Xã Vĩnh Hòa,Vinh Hoa Commune,vinh_hoa,832,"10.2090516, 106.254256"
28900,Hưng Khánh Trung B,Hung Khanh Trung B,Xã Hưng Khánh Trung B,Hung Khanh Trung B Commune,hung_khanh_trung_b,832,"10.1625042, 106.2263881"
28901,Hưng Khánh Trung A,Hung Khanh Trung A,Xã Hưng Khánh Trung A,Hung Khanh Trung A Commune,hung_khanh_trung_a,838,"10.1768133, 106.2484333"
28903,Mỏ Cày,Mo Cay,Thị trấn Mỏ Cày,Mo Cay Township,mo_cay,833,"10.1301335, 106.3344463"
28906,Thanh Tân,Thanh Tan,Xã Thanh Tân,Thanh Tan Commune,thanh_tan,838,"10.2399535, 106.3036306"
28909,Thạnh Ngãi,Thanh Ngai,Xã Thạnh Ngãi,Thanh Ngai Commune,thanh_ngai,838,"10.235395, 106.3010614"
28912,Tân Phú Tây,Tan Phu Tay,Xã Tân Phú Tây,Tan Phu Tay Commune,tan_phu_tay,838,"10.2033473, 106.2922242"
28915,Phước Mỹ Trung,Phuoc My Trung,Thị trấn Phước Mỹ Trung,Phuoc My Trung Township,phuoc_my_trung,838,"10.1904465, 106.2718449"
28918,Tân Thành Bình,Tan Thanh Binh,Xã Tân Thành Bình,Tan Thanh Binh Commune,tan_thanh_binh,838,"10.202803, 106.3324639"
28921,Thành An,Thanh An,Xã Thành An,Thanh An Commune,thanh_an,838,"10.1854779, 106.3078626"
28924,Hòa Lộc,Hoa Loc,Xã Hòa Lộc,Hoa Loc Commune,hoa_loc,838,"10.1652447, 106.3304615"
28927,Tân Thanh Tây,Tan Thanh Tay,Xã Tân Thanh Tây,Tan Thanh Tay Commune,tan_thanh_tay,838,"10.1553603, 106.2774044"
28930,Định Thủy,Dinh Thuy,Xã Định Thủy,Dinh Thuy Commune,dinh_thuy,833,"10.1434739, 106.3580262"
28933,Tân Bình,Tan Binh,Xã Tân Bình,Tan Binh Commune,tan_binh,838,"10.1576486, 106.2955139"
28936,Nhuận Phú Tân,Nhuan Phu Tan,Xã Nhuận Phú Tân,Nhuan Phu Tan Commune,nhuan_phu_tan,838,"10.1240088, 106.2447565"
28939,Đa Phước Hội,Da Phuoc Hoi,Xã Đa Phước Hội,Da Phuoc Hoi Commune,da_phuoc_hoi,833,"10.1130032, 106.3254906"
28940,Tân Hội,Tan Hoi,Xã Tân Hội,Tan Hoi Commune,tan_hoi,833,"10.1223402, 106.3109855"
28942,Phước Hiệp,Phuoc Hiep,Xã Phước Hiệp,Phuoc Hiep Commune,phuoc_hiep,833,"10.1244815, 106.3631972"
28945,Bình Khánh,Binh Khanh,Xã Bình Khánh,Binh Khanh Commune,binh_khanh,833,"10.0965678, 106.386881"
28948,Khánh Thạnh Tân,Khanh Thanh Tan,Xã Khánh Thạnh Tân,Khanh Thanh Tan Commune,khanh_thanh_tan,838,"10.1145295, 106.287677"
28951,An Thạnh,An Thanh,Xã An Thạnh,An Thanh Commune,an_thanh,833,"10.098423, 106.2896782"
28957,An Định,An Dinh,Xã An Định,An Dinh Commune,an_dinh,833,"10.0801583, 106.3743233"
28960,Thành Thới B,Thanh Thoi B,Xã Thành Thới B,Thanh Thoi B Commune,thanh_thoi_b,833,"10.0834278, 106.2847535"
28963,Tân Trung,Tan Trung,Xã Tân Trung,Tan Trung Commune,tan_trung,833,"10.05694, 106.397207"
28966,An Thới,An Thoi,Xã An Thới,An Thoi Commune,an_thoi,833,"10.0609265, 106.3408628"
28969,Thành Thới A,Thanh Thoi A,Xã Thành Thới A,Thanh Thoi A Commune,thanh_thoi_a,833,"10.0496271, 106.3245381"
28972,Minh Đức,Minh Duc,Xã Minh Đức,Minh Duc Commune,minh_duc,833,"10.0580574, 106.4086649"
28975,Ngãi Đăng,Ngai Dang,Xã Ngãi Đăng,Ngai Dang Commune,ngai_dang,833,"10.0379507, 106.3547133"
28978,Cẩm Sơn,Cam Son,Xã Cẩm Sơn,Cam Son Commune,cam_son,833,"10.0296838, 106.3672958"
28981,Hương Mỹ,Huong My,Xã Hương Mỹ,Huong My Commune,huong_my,833,"10.0156138, 106.4007913"
28984,Giồng Trôm,Giong Trom,Thị trấn Giồng Trôm,Giong Trom Township,giong_trom,834,"10.15048685, 106.50972155606829"
28987,Phong Nẫm,Phong Nam,Xã Phong Nẫm,Phong Nam Commune,phong_nam,834,"10.2388987, 106.451382"
28993,Mỹ Thạnh,My Thanh,Xã Mỹ Thạnh,My Thanh Commune,my_thanh,834,"10.22206, 106.4329719"
28996,Châu Hòa,Chau Hoa,Xã Châu Hòa,Chau Hoa Commune,chau_hoa,834,"10.2188924, 106.4914226"
28999,Lương Hòa,Luong Hoa,Xã Lương Hòa,Luong Hoa Commune,luong_hoa,834,"10.208228, 106.4433682"
29002,Lương Quới,Luong Quoi,Xã Lương Quới,Luong Quoi Commune,luong_quoi,834,"10.1979645, 106.480329"
29005,Lương Phú,Luong Phu,Xã Lương Phú,Luong Phu Commune,luong_phu,834,"10.1848284, 106.4335298"
29008,Châu Bình,Chau Binh,Xã Châu Bình,Chau Binh Commune,chau_binh,834,"10.1948812, 106.5350246"
29011,Thuận Điền,Thuan Dien,Xã Thuận Điền,Thuan Dien Commune,thuan_dien,834,"10.189253, 106.4148723"
29014,Sơn Phú,Son Phu,Xã Sơn Phú,Son Phu Commune,son_phu,834,"10.1848812, 106.378802"
29017,Bình Hoà,Binh Hoa,Xã Bình Hoà,Binh Hoa Commune,binh_hoa,834,"10.1760848, 106.4884186"
29020,Phước Long,Phuoc Long,Xã Phước Long,Phuoc Long Commune,phuoc_long,834,"10.1527251, 106.3941121"
29023,Hưng Phong,Hung Phong,Xã Hưng Phong,Hung Phong Commune,hung_phong,834,"10.1420162, 106.3924813"
29026,Long Mỹ,Long My,Xã Long Mỹ,Long My Commune,long_my,834,"10.1450895, 106.4504385"
29029,Tân Hào,Tan Hao,Xã Tân Hào,Tan Hao Commune,tan_hao,834,"10.136799, 106.4655124"
29032,Bình Thành,Binh Thanh,Xã Bình Thành,Binh Thanh Commune,binh_thanh,834,"10.1424387, 106.520605"
29035,Tân Thanh,Tan Thanh,Xã Tân Thanh,Tan Thanh Commune,tan_thanh,834,"10.1322153, 106.4958428"
29038,Tân Lợi Thạnh,Tan Loi Thanh,Xã Tân Lợi Thạnh,Tan Loi Thanh Commune,tan_loi_thanh,834,"10.1114506, 106.4524555"
29041,Thạnh Phú Đông,Thanh Phu Dong,Xã Thạnh Phú Đông,Thanh Phu Dong Commune,thanh_phu_dong,834,"10.103381, 106.4407182"
29044,Hưng Nhượng,Hung Nhuong,Xã Hưng Nhượng,Hung Nhuong Commune,hung_nhuong,834,"10.0964098, 106.4932357"
29047,Hưng Lễ,Hung Le,Xã Hưng Lễ,Hung Le Commune,hung_le,834,"10.0719245, 106.4679586"
29050,Bình Đại,Binh Dai,Thị trấn Bình Đại,Binh Dai Township,binh_dai,835,"10.1868061, 106.6936108"
29053,Tam Hiệp,Tam Hiep,Xã Tam Hiệp,Tam Hiep Commune,tam_hiep,835,"10.2903875, 106.4845991"
29056,Long Định,Long Dinh,Xã Long Định,Long Dinh Commune,long_dinh,835,"10.281858, 106.4612102"
29059,Long Hòa,Long Hoa,Xã Long Hòa,Long Hoa Commune,long_hoa,835,"10.2726525, 106.4591718"
29062,Phú Thuận,Phu Thuan,Xã Phú Thuận,Phu Thuan Commune,phu_thuan,835,"10.2734548, 106.4925813"
29065,Vang Quới Tây,Vang Quoi Tay,Xã Vang Quới Tây,Vang Quoi Tay Commune,vang_quoi_tay,835,"10.2580626, 106.5329861"
29068,Vang Quới Đông,Vang Quoi Dong,Xã Vang Quới Đông,Vang Quoi Dong Commune,vang_quoi_dong,835,"10.2523352, 106.549766"
29071,Châu Hưng,Chau Hung,Xã Châu Hưng,Chau Hung Commune,chau_hung,835,"10.248582, 106.4957571"
29074,Phú Vang,Phu Vang,Xã Phú Vang,Phu Vang Commune,phu_vang,835,"10.2398823, 106.5864801"
29077,Lộc Thuận,Loc Thuan,Xã Lộc Thuận,Loc Thuan Commune,loc_thuan,835,"10.2249742, 106.5902996"
29080,Định Trung,Dinh Trung,Xã Định Trung,Dinh Trung Commune,dinh_trung,835,"10.2228625, 106.6180658"
29083,Thới Lai,Thoi Lai,Xã Thới Lai,Thoi Lai Commune,thoi_lai,835,"10.2335897, 106.5312481"
29086,Bình Thới,Binh Thoi,Xã Bình Thới,Binh Thoi Commune,binh_thoi,835,"10.2085448, 106.682825"
29089,Phú Long,Phu Long,Xã Phú Long,Phu Long Commune,phu_long,835,"10.1933764, 106.6023481"
29092,Bình Thắng,Binh Thang,Xã Bình Thắng,Binh Thang Commune,binh_thang,835,"10.1946066, 106.7039823"
29095,Thạnh Trị,Thanh Tri,Xã Thạnh Trị,Thanh Tri Commune,thanh_tri,835,"10.1816183, 106.6664743"
29098,Đại Hòa Lộc,Dai Hoa Loc,Xã Đại Hòa Lộc,Dai Hoa Loc Commune,dai_hoa_loc,835,"10.1782179, 106.6825246"
29101,Thừa Đức,Thua Duc,Xã Thừa Đức,Thua Duc Commune,thua_duc,835,"10.1650388, 106.7642354"
29104,Thạnh Phước,Thanh Phuoc,Xã Thạnh Phước,Thanh Phuoc Commune,thanh_phuoc,835,"10.1178935, 106.6916603"
29107,Thới Thuận,Thoi Thuan,Xã Thới Thuận,Thoi Thuan Commune,thoi_thuan,835,"10.0563324, 106.7226505"
29110,Ba Tri,Ba Tri,Thị trấn Ba Tri,Ba Tri Township,ba_tri,836,"10.0421451, 106.5934959"
29113,Tân Mỹ,Tan My,Xã Tân Mỹ,Tan My Commune,tan_my,836,"10.1712013, 106.6117398"
29116,Mỹ Hòa,My Hoa,Xã Mỹ Hòa,My Hoa Commune,my_hoa,836,"10.138911, 106.576846"
29119,Tân Xuân,Tan Xuan,Xã Tân Xuân,Tan Xuan Commune,tan_xuan,836,"10.1201433, 106.626429"
29122,Mỹ Chánh,My Chanh,Xã Mỹ Chánh,My Chanh Commune,my_chanh,836,"10.1166521, 106.5822696"
29125,Bảo Thạnh,Bao Thanh,Xã Bảo Thạnh,Bao Thanh Commune,bao_thanh,836,"10.0757484, 106.6557566"
29128,An Phú Trung,An Phu Trung,Xã An Phú Trung,An Phu Trung Commune,an_phu_trung,836,"10.0917729, 106.5448761"
29131,Mỹ Thạnh,My Thanh,Xã Mỹ Thạnh,My Thanh Commune,my_thanh,836,"10.1049404, 106.5773709"
29134,Mỹ Nhơn,My Nhon,Xã Mỹ Nhơn,My Nhon Commune,my_nhon,836,"10.0978644, 106.5854398"
29137,Phước Ngãi,Phuoc Ngai,Xã Phước Ngãi,Phuoc Ngai Commune,phuoc_ngai,836,"10.0854821, 106.6262144"
29143,An Ngãi Trung,An Ngai Trung,Xã An Ngãi Trung,An Ngai Trung Commune,an_ngai_trung,836,"10.0711302, 106.5406318"
29146,Phú Lễ,Phu Le,Xã Phú Lễ,Phu Le Commune,phu_le,836,"10.0655972, 106.6188388"
29149,An Bình Tây,An Binh Tay,Xã An Bình Tây,An Binh Tay Commune,an_binh_tay,836,"10.0472439, 106.5824091"
29152,Bảo Thuận,Bao Thuan,Xã Bảo Thuận,Bao Thuan Commune,bao_thuan,836,"10.0459157, 106.6546298"
29155,Tân Hưng,Tan Hung,Xã Tân Hưng,Tan Hung Commune,tan_hung,836,"10.0628543, 106.4917981"
29158,An Ngãi Tây,An Ngai Tay,Xã An Ngãi Tây,An Ngai Tay Commune,an_ngai_tay,836,"10.0499418, 106.5301201"
29161,An Hiệp,An Hiep,Xã An Hiệp,An Hiep Commune,an_hiep,836,"10.0316965, 106.5509512"
29164,Vĩnh Hòa,Vinh Hoa,Xã Vĩnh Hòa,Vinh Hoa Commune,vinh_hoa,836,"10.030687, 106.6219577"
29167,Tân Thủy,Tan Thuy,Xã Tân Thủy,Tan Thuy Commune,tan_thuy,836,"10.0084512, 106.6202078"
29170,Vĩnh An,Vinh An,Xã Vĩnh An,Vinh An Commune,vinh_an,836,"10.0262131, 106.5975627"
29173,An Đức,An Duc,Xã An Đức,An Duc Commune,an_duc,836,"10.0263611, 106.5770173"
29176,An Hòa Tây,An Hoa Tay,Xã An Hòa Tây,An Hoa Tay Commune,an_hoa_tay,836,"9.9982539, 106.6071039"
29179,Tiệm Tôm,Tiem Tom,Thị trấn Tiệm Tôm,Tiem Tom Township,tiem_tom,836,"9.981784, 106.606157"
29182,Thạnh Phú,Thanh Phu,Thị trấn Thạnh Phú,Thanh Phu Township,thanh_phu,837,"9.9488084, 106.5174262"
29185,Phú Khánh,Phu Khanh,Xã Phú Khánh,Phu Khanh Commune,phu_khanh,837,"10.0398416, 106.4470481"
29188,Đại Điền,Dai Dien,Xã Đại Điền,Dai Dien Commune,dai_dien,837,"10.0228639, 106.4464044"
29191,Quới Điền,Quoi Dien,Xã Quới Điền,Quoi Dien Commune,quoi_dien,837,"9.9827352, 106.4761877"
29194,Tân Phong,Tan Phong,Xã Tân Phong,Tan Phong Commune,tan_phong,837,"10.0029798, 106.4471769"
29197,Mỹ Hưng,My Hung,Xã Mỹ Hưng,My Hung Commune,my_hung,837,"9.9864334, 106.5036964"
29200,An Thạnh,An Thanh,Xã An Thạnh,An Thanh Commune,an_thanh,837,"9.9595517, 106.5410971"
29203,Thới Thạnh,Thoi Thanh,Xã Thới Thạnh,Thoi Thanh Commune,thoi_thanh,837,"9.9822227, 106.4446234"
29206,Hòa Lợi,Hoa Loi,Xã Hòa Lợi,Hoa Loi Commune,hoa_loi,837,"9.954733, 106.4637422"
29209,An Điền,An Dien,Xã An Điền,An Dien Commune,an_dien,837,"9.9344854, 106.6028738"
29212,Bình Thạnh,Binh Thanh,Xã Bình Thạnh,Binh Thanh Commune,binh_thanh,837,"9.9325409, 106.5153265"
29215,An Thuận,An Thuan,Xã An Thuận,An Thuan Commune,an_thuan,837,"9.9173649, 106.5439081"
29218,An Quy,An Quy,Xã An Quy,An Quy Commune,an_quy,837,"9.9094807, 106.5585422"
29221,Thạnh Hải,Thanh Hai,Xã Thạnh Hải,Thanh Hai Commune,thanh_hai,837,"9.8770752, 106.6539001"
29224,An Nhơn,An Nhon,Xã An Nhơn,An Nhon Commune,an_nhon,837,"9.8938598, 106.5818022"
29227,Giao Thạnh,Giao Thanh,Xã Giao Thạnh,Giao Thanh Commune,giao_thanh,837,"9.8803308, 106.6115855"
29230,Thạnh Phong,Thanh Phong,Xã Thạnh Phong,Thanh Phong Commune,thanh_phong,837,"9.8501423, 106.6305327"
29233,Mỹ An,My An,Xã Mỹ An,My An Commune,my_an,837,"9.9837707, 106.5277719"
29236,4,4,Phường 4,Ward 4,4,842,"9.9355829, 106.3397849"
29239,1,1,Phường 1,Ward 1,1,842,"9.9233841, 106.3464896"
29242,3,3,Phường 3,Ward 3,3,842,"9.9355829, 106.3397849"
29245,2,2,Phường 2,Ward 2,2,842,"9.9212329, 106.3467583"
29248,5,5,Phường 5,Ward 5,5,842,"9.9355829, 106.3397849"
29251,6,6,Phường 6,Ward 6,6,842,"9.9355829, 106.3397849"
29254,7,7,Phường 7,Ward 7,7,842,"9.9355829, 106.3397849"
29257,8,8,Phường 8,Ward 8,8,842,"9.9355829, 106.3397849"
29260,9,9,Phường 9,Ward 9,9,842,"9.9355829, 106.3397849"
29263,Long Đức,Long Duc,Xã Long Đức,Long Duc Commune,long_duc,842,"9.9808513, 106.3325885"
29266,Càng Long,Cang Long,Thị trấn Càng Long,Cang Long Township,cang_long,844,"9.9784686, 106.2016328"
29269,Mỹ Cẩm,My Cam,Xã Mỹ Cẩm,My Cam Commune,my_cam,844,"10.0196522, 106.1689998"
29272,An Trường A,An Truong A,Xã An Trường A,An Truong A Commune,an_truong_a,844,"10.0000848, 106.135097"
29275,An Trường,An Truong,Xã An Trường,An Truong Commune,an_truong,844,"9.947082, 106.174858"
29278,Huyền Hội,Huyen Hoi,Xã Huyền Hội,Huyen Hoi Commune,huyen_hoi,844,"9.9258458, 106.2293336"
29281,Tân An,Tan An,Xã Tân An,Tan An Commune,tan_an,844,"9.9113038, 106.1529122"
29284,Tân Bình,Tan Binh,Xã Tân Bình,Tan Binh Commune,tan_binh,844,"9.9198547, 106.1517472"
29287,Bình Phú,Binh Phu,Xã Bình Phú,Binh Phu Commune,binh_phu,844,"9.9595942, 106.2433126"
29290,Phương Thạnh,Phuong Thanh,Xã Phương Thạnh,Phuong Thanh Commune,phuong_thanh,844,"9.9394946, 106.2753227"
29293,Đại Phúc,Dai Phuc,Xã Đại Phúc,Dai Phuc Commune,dai_phuc,844,"9.9867084, 106.2927029"
29296,Đại Phước,Dai Phuoc,Xã Đại Phước,Dai Phuoc Commune,dai_phuoc,844,"9.9949711, 106.2897206"
29299,Nhị Long Phú,Nhi Long Phu,Xã Nhị Long Phú,Nhi Long Phu Commune,nhi_long_phu,844,"10.0317173, 106.2346168"
29302,Nhị Long,Nhi Long,Xã Nhị Long,Nhi Long Commune,nhi_long,844,"10.0083156, 106.2645722"
29305,Đức Mỹ,Duc My,Xã Đức Mỹ,Duc My Commune,duc_my,844,"10.0613879, 106.2498899"
29308,Cầu Kè,Cau Ke,Thị trấn Cầu Kè,Cau Ke Township,cau_ke,845,"9.8711224, 106.0605124"
29311,Hòa Ân,Hoa An,Xã Hòa Ân,Hoa An Commune,hoa_an,845,"9.8875997, 106.0699806"
29314,Châu Điền,Chau Dien,Xã Châu Điền,Chau Dien Commune,chau_dien,845,"9.8612312, 106.0788558"
29317,An Phú Tân,An Phu Tan,Xã An Phú Tân,An Phu Tan Commune,an_phu_tan,845,"9.8776385, 106.0160955"
29320,Hoà Tân,Hoa Tan,Xã Hoà Tân,Hoa Tan Commune,hoa_tan,845,"9.8551764, 106.0308477"
29323,Ninh Thới,Ninh Thoi,Xã Ninh Thới,Ninh Thoi Commune,ninh_thoi,845,"9.7964812, 106.0800467"
29326,Phong Phú,Phong Phu,Xã Phong Phú,Phong Phu Commune,phong_phu,845,"9.8264625, 106.0797899"
29329,Phong Thạnh,Phong Thanh,Xã Phong Thạnh,Phong Thanh Commune,phong_thanh,845,"9.8404909, 106.1223024"
29332,Tam Ngãi,Tam Ngai,Xã Tam Ngãi,Tam Ngai Commune,tam_ngai,845,"9.9014224, 106.0250345"
29335,Thông Hòa,Thong Hoa,Xã Thông Hòa,Thong Hoa Commune,thong_hoa,845,"9.9209585, 106.0764712"
29338,Thạnh Phú,Thanh Phu,Xã Thạnh Phú,Thanh Phu Commune,thanh_phu,845,"9.9373411, 106.1129397"
29341,Tiểu Cần,Tieu Can,Thị trấn Tiểu Cần,Tieu Can Township,tieu_can,846,"9.8176711, 106.1923012"
29344,Cầu Quan,Cau Quan,Thị trấn Cầu Quan,Cau Quan Township,cau_quan,846,"9.7706664, 106.1209118"
29347,Phú Cần,Phu Can,Xã Phú Cần,Phu Can Commune,phu_can,846,"9.8032319, 106.180871"
